,matchID,WIN,GOLDEARNED_x,TOTALMINIONSKILLED_x,KILLS_x,ASSISTS_x,DEATHS_x,VISIONSCORE_x,TOTALDAMAGEDEALTTOCHAMPIONS_x,GOLDEARNED_y,TOTALMINIONSKILLED_y,KILLS_y,ASSISTS_y,DEATHS_y,VISIONSCORE_y,TOTALDAMAGEDEALTTOCHAMPIONS_y,GOLDEARNED_ratio,TOTALMINIONSKILLED_ratio,KILLS_ratio,ASSISTS_ratio,DEATHS_ratio,VISIONSCORE_ratio,TOTALDAMAGEDEALTTOCHAMPIONS_ratio
10032,5382876640,0,50534,695,17,29,31,161,90985,60752,697,31,42,17,193,76136,0.8318080063207796,0.9971305595408895,0.5483870967741935,0.6904761904761905,1.8235294117647058,0.8341968911917098,1.1950325732899023
10033,5382880168,0,19191,263,2,1,18,47,17337,32813,406,18,20,2,76,33681,0.5848596592813824,0.6477832512315271,0.1111111111111111,0.05,9.0,0.618421052631579,0.5147412487752739
10034,5382892816,0,29155,401,9,8,24,80,38773,39366,470,24,31,9,92,44593,0.7406137275821775,0.8531914893617021,0.375,0.25806451612903225,2.6666666666666665,0.8695652173913043,0.8694862422353284
10035,5382916583,0,32394,432,11,11,21,69,38906,36504,398,21,25,11,76,38376,0.8874095989480605,1.085427135678392,0.5238095238095238,0.44,1.9090909090909092,0.9078947368421053,1.0138107150302271
10036,5382932498,0,33051,487,10,17,29,79,32306,46779,527,29,32,11,90,41409,0.706534983646508,0.9240986717267552,0.3448275862068966,0.53125,2.6363636363636362,0.8777777777777778,0.7801685623898187
10037,5383023052,0,17383,278,10,1,14,24,32681,22889,305,15,17,9,46,47463,0.759447769671021,0.9114754098360656,0.6666666666666666,0.058823529411764705,1.5555555555555556,0.5217391304347826,0.6885574026083475
10038,5383031079,0,24641,362,6,7,20,77,37717,41514,481,29,22,6,61,81795,0.5935587994411524,0.7525987525987526,0.20689655172413793,0.3181818181818182,3.3333333333333335,1.2622950819672132,0.4611162051470139
10039,5383046717,0,35652,485,15,15,18,77,42635,38139,412,17,12,12,89,38821,0.9347911586564933,1.1771844660194175,0.8823529411764706,1.25,1.5,0.8651685393258427,1.0982457948017825
10040,5383049012,0,51320,722,16,15,31,104,58924,63492,647,31,38,16,180,71647,0.8082908082908082,1.1159196290571871,0.5161290322580645,0.39473684210526316,1.9375,0.5777777777777777,0.8224210364704733
10041,5383092897,0,36871,488,24,25,17,86,71265,39578,425,18,24,12,99,50873,0.9316034160392137,1.148235294117647,1.3333333333333333,1.0416666666666667,1.4166666666666667,0.8686868686868687,1.4008413107149176
10042,5383197730,0,21478,299,3,2,23,40,23599,34078,369,23,25,3,51,34851,0.6302599917835554,0.8102981029810298,0.13043478260869565,0.08,7.666666666666667,0.7843137254901961,0.6771398238214111
10043,5383230797,0,60092,623,33,35,38,160,87622,63666,592,38,45,33,146,94803,0.9438632865265605,1.052364864864865,0.868421052631579,0.7777777777777778,1.1515151515151516,1.095890410958904,0.9242534518949822
10044,5383273220,0,56794,513,36,56,35,135,106028,57213,541,35,69,36,121,93201,0.9926764896090049,0.9482439926062847,1.0285714285714285,0.8115942028985508,0.9722222222222222,1.115702479338843,1.1376272786772674
10045,5383356187,0,30135,440,11,12,20,57,41306,35552,372,20,27,11,89,39303,0.8476316381638164,1.1827956989247312,0.55,0.4444444444444444,1.8181818181818181,0.6404494382022472,1.0509630308118973
10046,5383370799,0,59552,571,36,40,38,146,95440,61356,570,38,49,36,170,106998,0.9705978225438425,1.0017543859649123,0.9473684210526315,0.8163265306122449,1.0555555555555556,0.8588235294117647,0.8919792893325109
10047,5383456919,0,48956,505,28,41,44,154,81455,57641,506,44,67,28,132,82840,0.849326000589858,0.9980237154150198,0.6363636363636364,0.6119402985074627,1.5714285714285714,1.1666666666666667,0.9832810236600676
10048,5383483130,0,19408,331,3,4,18,34,24746,28018,368,15,28,4,60,28940,0.6926975515739882,0.8994565217391305,0.2,0.14285714285714285,4.5,0.5666666666666667,0.8550794747753974
10049,5383498598,0,59525,609,30,53,39,166,98652,66268,607,39,42,30,209,122629,0.8982465141546447,1.0032948929159802,0.7692307692307693,1.2619047619047619,1.3,0.7942583732057417,0.8044752872485301
10050,5383582041,0,20080,302,2,0,23,63,21084,34178,372,22,26,2,67,30386,0.587512434899643,0.8118279569892473,0.09090909090909091,0.0,11.5,0.9402985074626866,0.6938721779766998
10051,5383648249,0,63818,680,35,64,21,225,104898,65417,759,21,29,35,155,83628,0.9755568124493633,0.8959156785243741,1.6666666666666667,2.206896551724138,0.6,1.4516129032258065,1.25434065145645
10052,5383691851,0,51173,596,21,34,41,147,74337,61576,549,41,63,21,176,98826,0.8310543068728076,1.0856102003642987,0.5121951219512195,0.5396825396825397,1.9523809523809523,0.8352272727272727,0.752200837836197
10053,5383699153,0,60744,702,25,37,38,148,84973,70128,703,38,72,26,162,109694,0.8661875427789185,0.9985775248933144,0.6578947368421053,0.5138888888888888,1.4615384615384615,0.9135802469135802,0.7746367166845953
10054,5383711331,0,35204,401,12,18,31,102,39295,48836,517,30,40,12,111,60576,0.7208616594315669,0.7756286266924565,0.4,0.45,2.5833333333333335,0.918918918918919,0.6486892498679345
10055,5383713779,0,50066,603,20,31,40,87,85217,61127,518,40,62,20,155,127242,0.8190488654767942,1.164092664092664,0.5,0.5,2.0,0.5612903225806452,0.6697238333254742
10056,5383724535,0,53440,705,16,24,31,150,67590,62195,706,31,52,16,211,82892,0.8592330573197202,0.9985835694050992,0.5161290322580645,0.46153846153846156,1.9375,0.7109004739336493,0.8153983496597983
10057,5383745300,0,34425,445,14,21,24,68,37421,45227,498,24,29,14,65,62434,0.761160368806244,0.893574297188755,0.5833333333333334,0.7241379310344828,1.7142857142857142,1.0461538461538462,0.5993689335938751
10058,5383750894,0,44874,558,18,23,30,123,70089,53481,509,30,51,18,129,81557,0.8390643406069446,1.0962671905697445,0.6,0.45098039215686275,1.6666666666666667,0.9534883720930233,0.8593866866118175
10059,5383759604,0,55786,664,23,28,24,173,68467,60492,716,24,34,23,129,77934,0.9222045890365668,0.9273743016759777,0.9583333333333334,0.8235294117647058,1.0434782608695652,1.3410852713178294,0.8785254189442349
10060,5383850438,0,78985,654,53,110,46,198,143955,80642,840,46,64,53,234,164385,0.9794523945338657,0.7785714285714286,1.1521739130434783,1.71875,0.8679245283018868,0.8461538461538461,0.8757185874623598
10061,5383854985,0,22017,308,6,5,19,53,17089,33206,327,19,19,6,72,33201,0.6630428235860989,0.9418960244648318,0.3157894736842105,0.2631578947368421,3.1666666666666665,0.7361111111111112,0.514713412246619
10062,5383989349,0,17364,220,2,2,22,36,23206,28627,255,23,24,2,38,29880,0.6065602403325532,0.8627450980392157,0.08695652173913043,0.08333333333333333,11.0,0.9473684210526315,0.7766398929049532
10063,5383993062,0,57559,703,26,34,46,108,78472,65566,662,46,46,26,162,113148,0.8778787786352683,1.0619335347432024,0.5652173913043478,0.7391304347826086,1.7692307692307692,0.6666666666666666,0.6935341322869163
10064,5384005733,0,48189,562,19,23,38,118,78202,57118,561,38,52,19,144,97294,0.843674498406807,1.0017825311942958,0.5,0.4423076923076923,2.0,0.8194444444444444,0.8037700166505642
10065,5384082339,0,41384,559,16,13,39,125,56226,54635,537,39,57,16,115,78770,0.7574631646380525,1.0409683426443204,0.41025641025641024,0.22807017543859648,2.4375,1.0869565217391304,0.7137996699250984
10066,5384097069,0,42103,419,27,28,22,85,63299,45432,453,22,31,28,114,66010,0.926725655925339,0.9249448123620309,1.2272727272727273,0.9032258064516129,0.7857142857142857,0.7456140350877193,0.9589304650810483
10067,5384181695,0,59581,832,26,31,35,122,145283,58809,734,33,44,27,108,116053,1.01312724242888,1.1335149863760219,0.7878787878787878,0.7045454545454546,1.2962962962962963,1.1296296296296295,1.2518676811456835
10068,5384309771,0,45442,605,15,20,32,111,64967,53955,544,32,60,15,133,76771,0.8422203688258734,1.1121323529411764,0.46875,0.3333333333333333,2.1333333333333333,0.8345864661654135,0.8462440244363106
10069,5384319334,0,41834,594,13,25,23,104,49068,56936,632,23,34,13,144,77160,0.7347548124209639,0.939873417721519,0.5652173913043478,0.7352941176470589,1.7692307692307692,0.7222222222222222,0.6359253499222395
10070,5384320400,0,35461,414,16,24,31,76,49581,46100,457,31,32,16,89,65992,0.7692190889370932,0.9059080962800875,0.5161290322580645,0.75,1.9375,0.8539325842696629,0.7513183416171657
10071,5384323240,0,16336,255,7,5,5,18,27207,16624,259,6,5,5,20,24553,0.9826756496631376,0.9845559845559846,1.1666666666666667,1.0,1.0,0.9,1.1080926974300493
10072,5384360674,0,62338,747,26,29,43,206,105644,69461,742,43,91,27,276,118580,0.8974532471458804,1.0067385444743935,0.6046511627906976,0.31868131868131866,1.5925925925925926,0.7463768115942029,0.8909090909090909
10073,5384364136,0,42016,528,16,20,31,97,55941,48709,511,31,38,16,108,63586,0.8625921287647047,1.0332681017612524,0.5161290322580645,0.5263157894736842,1.9375,0.8981481481481481,0.8797691315698424
10074,5384466896,0,60711,706,26,60,36,184,107854,66926,650,36,71,26,178,109674,0.9071362400262977,1.0861538461538462,0.7222222222222222,0.8450704225352113,1.3846153846153846,1.0337078651685394,0.9834053649907909
10075,5384485604,0,54765,590,24,34,37,246,94455,59715,556,37,54,24,155,101056,0.9171062547098718,1.0611510791366907,0.6486486486486487,0.6296296296296297,1.5416666666666667,1.5870967741935484,0.934679781507283
10076,5384500866,0,40965,415,23,35,31,110,54836,52331,498,31,38,23,90,72883,0.7828056027975769,0.8333333333333334,0.7419354838709677,0.9210526315789473,1.3478260869565217,1.2222222222222223,0.7523839578502531
10077,5384733634,0,70035,673,39,65,40,307,120009,76237,698,40,73,39,223,127173,0.918648425305298,0.9641833810888252,0.975,0.8904109589041096,1.0256410256410255,1.3766816143497758,0.9436672878677078
10078,5384805508,0,43519,445,21,32,43,122,82917,58540,517,43,92,21,127,110063,0.7434062179706183,0.8607350096711799,0.4883720930232558,0.34782608695652173,2.0476190476190474,0.9606299212598425,0.7533594395936872
10079,5384806276,0,20957,296,4,6,12,76,24349,30014,410,11,23,7,99,35987,0.6982408209502232,0.7219512195121951,0.36363636363636365,0.2608695652173913,1.7142857142857142,0.7676767676767676,0.6766054408536416
10080,5385030119,0,40310,566,13,11,28,123,40436,54158,631,28,36,13,144,62308,0.7443037039772518,0.8969889064976229,0.4642857142857143,0.3055555555555556,2.1538461538461537,0.8541666666666666,0.6489696347178533
10081,5385115282,0,37079,533,13,16,35,68,44170,53581,541,35,44,13,110,73411,0.6920176928388795,0.9852125693160814,0.37142857142857144,0.36363636363636365,2.6923076923076925,0.6181818181818182,0.601680946997044
10082,5385118533,0,31687,349,19,21,23,78,43530,38952,386,22,23,16,100,54619,0.8134883959745327,0.9041450777202072,0.8636363636363636,0.9130434782608695,1.4375,0.78,0.7969754114868453
10083,5385164829,0,34266,427,14,16,20,70,35636,45963,464,20,32,14,114,57075,0.7455126949937994,0.9202586206896551,0.7,0.5,1.4285714285714286,0.6140350877192983,0.62437144108629
10084,5385196262,0,35873,429,18,22,28,80,63650,45268,433,35,48,19,66,80381,0.7924582486524697,0.9907621247113164,0.5142857142857142,0.4583333333333333,1.4736842105263157,1.2121212121212122,0.7918537962951444
10085,5385234678,0,22801,271,6,3,27,53,28930,36947,357,27,20,6,47,33438,0.6171272363114731,0.7591036414565826,0.2222222222222222,0.15,4.5,1.127659574468085,0.8651833243615049
10086,5385274875,0,49710,622,22,22,41,124,76288,61032,603,41,48,22,116,88830,0.8144907589461267,1.0315091210613598,0.5365853658536586,0.4583333333333333,1.8636363636363635,1.0689655172413792,0.8588089609366205
10087,5385282902,0,47113,582,18,20,33,123,73010,58453,640,33,27,18,108,87286,0.8059979812841086,0.909375,0.5454545454545454,0.7407407407407407,1.8333333333333333,1.1388888888888888,0.836445707215361
10088,5385334765,0,37532,580,6,7,26,89,47714,52491,595,26,32,6,140,58077,0.7150178125773943,0.9747899159663865,0.23076923076923078,0.21875,4.333333333333333,0.6357142857142857,0.82156447474904
10089,5385339866,0,39254,427,20,25,26,91,59678,41977,463,26,29,20,104,61467,0.9351311432451104,0.9222462203023758,0.7692307692307693,0.8620689655172413,1.3,0.875,0.9708949517627344
10090,5385425830,0,47658,496,26,34,44,103,78350,58322,606,44,31,26,107,87674,0.8171530468776791,0.8184818481848185,0.5909090909090909,1.096774193548387,1.6923076923076923,0.9626168224299065,0.8936514816251112
10091,5385434396,0,41919,561,15,29,30,132,46938,55459,586,30,44,15,162,66863,0.7558556771669162,0.9573378839590444,0.5,0.6590909090909091,2.0,0.8148148148148148,0.7020026023361201
10092,5385461647,0,42022,676,6,9,30,135,60319,57970,762,30,30,6,159,94147,0.7248921856132482,0.8871391076115486,0.2,0.3,5.0,0.8490566037735849,0.6406895599434926
10093,5385465415,0,51186,654,22,28,29,174,69085,56990,638,29,48,22,173,83350,0.8981575715037726,1.025078369905956,0.7586206896551724,0.5833333333333334,1.3181818181818181,1.0057803468208093,0.8288542291541692
10094,5385489028,0,45402,533,21,33,40,113,60714,57388,504,40,71,21,148,93886,0.7911410050881718,1.0575396825396826,0.525,0.4647887323943662,1.9047619047619047,0.7635135135135135,0.6466778859467865
10095,5385530840,0,8357,130,4,4,12,8,20368,10574,157,3,11,5,37,17435,0.7903347834310573,0.8280254777070064,1.3333333333333333,0.36363636363636365,2.4,0.21621621621621623,1.1682248351018067
10096,5385537851,0,64258,668,35,51,35,201,88652,66063,685,35,68,36,161,102196,0.9726775956284153,0.9751824817518249,1.0,0.75,0.9722222222222222,1.2484472049689441,0.8674703510900622
10097,5385585447,0,38603,518,14,17,31,112,52280,50879,485,31,69,14,112,74110,0.758721672988856,1.068041237113402,0.45161290322580644,0.2463768115942029,2.2142857142857144,1.0,0.7054378626366212
10098,5385611936,0,68907,607,42,68,60,176,119588,76878,696,60,98,42,198,191386,0.896316241317412,0.8721264367816092,0.7,0.6938775510204082,1.4285714285714286,0.8888888888888888,0.6248523925469993
10099,5385669202,0,59756,693,31,51,37,121,99268,68289,675,36,66,32,156,117532,0.8750457613964182,1.0266666666666666,0.8611111111111112,0.7727272727272727,1.15625,0.7756410256410257,0.8446040227342341
10100,5385697496,0,46292,513,27,21,24,85,78171,50667,602,29,33,18,102,92370,0.913651883869185,0.8521594684385382,0.9310344827586207,0.6363636363636364,1.3333333333333333,0.8333333333333334,0.8462812601493992
10101,5385720701,0,58452,649,27,44,43,193,88719,72345,669,43,60,27,180,148558,0.8079618494712835,0.9701046337817638,0.627906976744186,0.7333333333333333,1.5925925925925926,1.0722222222222222,0.5972010931757293
10102,5385720785,0,30473,400,8,11,25,71,32333,39308,498,25,26,8,89,46992,0.7752365930599369,0.8032128514056225,0.32,0.4230769230769231,3.125,0.797752808988764,0.6880532856656452
10103,5385781519,0,54487,740,22,16,45,126,91777,65848,646,45,67,22,181,100879,0.8274662859919816,1.1455108359133126,0.4888888888888889,0.23880597014925373,2.0454545454545454,0.6961325966850829,0.9097730944993507
10104,5385783902,0,58695,763,26,42,38,163,109575,69513,736,38,55,26,177,102071,0.8443744335591904,1.0366847826086956,0.6842105263157895,0.7636363636363637,1.4615384615384615,0.9209039548022598,1.0735174535372436
10105,5385784526,0,32858,434,11,13,35,80,40207,47207,448,35,41,11,87,67246,0.6960408414006397,0.96875,0.3142857142857143,0.3170731707317073,3.1818181818181817,0.9195402298850575,0.5979091693186211
10106,5385816412,0,22580,273,9,13,10,53,15837,30464,391,10,13,9,66,21384,0.741202731092437,0.6982097186700768,0.9,1.0,1.1111111111111112,0.803030303030303,0.7406004489337823
10107,5385849522,0,47148,558,21,33,30,116,65303,52797,549,30,46,21,135,77368,0.8930052843911586,1.0163934426229508,0.7,0.717391304347826,1.4285714285714286,0.8592592592592593,0.8440569744597249
10108,5385921593,0,28368,312,11,10,25,61,32658,37305,258,27,41,10,80,49227,0.7604342581423401,1.2093023255813953,0.4074074074074074,0.24390243902439024,2.5,0.7625,0.6634164178194893
10109,5385944477,0,45777,559,17,30,43,131,81435,62328,541,43,79,17,128,101192,0.7344532152483635,1.033271719038817,0.3953488372093023,0.379746835443038,2.5294117647058822,1.0234375,0.8047572930666456
10110,5386003912,0,66715,736,43,49,36,182,118129,67694,656,36,58,43,229,123024,0.9855378615534611,1.1219512195121952,1.1944444444444444,0.8448275862068966,0.8372093023255814,0.7947598253275109,0.9602110157367668
10111,5386052645,0,52388,571,30,50,31,163,87102,61846,662,31,45,30,169,100007,0.8470717588849723,0.8625377643504532,0.967741935483871,1.1111111111111112,1.0333333333333334,0.9644970414201184,0.8709590328676993
10112,5386180993,0,59051,658,25,38,45,187,117857,69977,602,45,80,25,223,135376,0.8438629835517384,1.0930232558139534,0.5555555555555556,0.475,1.8,0.8385650224215246,0.870590060276563
10113,5386225279,0,35322,458,12,13,35,85,37308,50611,492,35,47,12,107,69881,0.697911521210804,0.9308943089430894,0.34285714285714286,0.2765957446808511,2.9166666666666665,0.794392523364486,0.5338790229103763
10114,5386258129,0,34675,433,11,24,27,143,68637,42576,409,25,31,12,101,70000,0.8144259676813228,1.058679706601467,0.44,0.7741935483870968,2.25,1.4158415841584158,0.9805285714285714
10115,5386274555,0,10524,171,3,1,8,24,26900,12892,182,9,8,2,20,19826,0.8163201985727583,0.9395604395604396,0.3333333333333333,0.125,4.0,1.2,1.3568041965096338
10116,5386323575,0,36605,487,13,20,31,67,39755,46060,444,31,41,13,98,64462,0.7947242726877985,1.0968468468468469,0.41935483870967744,0.4878048780487805,2.3846153846153846,0.6836734693877551,0.6167199280196084
10117,5386328341,0,6786,15,0,5,8,20,9432,11154,20,5,15,1,12,13426,0.6083916083916084,0.75,0.0,0.3333333333333333,8.0,1.6666666666666667,0.7025175033517056
10118,5386469885,0,56359,512,37,60,35,142,102204,53784,539,35,50,37,146,82098,1.0478766919529972,0.9499072356215214,1.0571428571428572,1.2,0.9459459459459459,0.9726027397260274,1.2449024336768253
10119,5386487209,0,58846,650,35,38,42,165,111072,61054,536,42,51,35,170,118720,0.9638352933468732,1.212686567164179,0.8333333333333334,0.7450980392156863,1.2,0.9705882352941176,0.9355795148247978
10120,5386551811,0,39630,484,16,20,36,74,62746,48515,500,36,32,16,119,81208,0.8168607647119448,0.968,0.4444444444444444,0.625,2.25,0.6218487394957983,0.7726578662200768
10121,5386621384,0,17521,47,6,28,10,88,24308,21076,71,10,26,12,81,24651,0.8313247295501993,0.6619718309859155,0.6,1.0769230769230769,0.8333333333333334,1.0864197530864197,0.9860857571700945
10122,5386796414,0,25782,306,11,15,18,38,24469,37519,451,18,17,11,67,38732,0.6871718329379781,0.6784922394678492,0.6111111111111112,0.8823529411764706,1.6363636363636365,0.5671641791044776,0.6317515232882371
10123,5386897249,0,33308,406,15,26,26,93,38720,40109,409,26,27,15,114,48352,0.8304370590141863,0.9926650366748166,0.5769230769230769,0.9629629629629629,1.7333333333333334,0.8157894736842105,0.800794176042356
10124,5386957038,0,35582,459,10,21,23,103,44923,50946,579,23,46,11,126,53915,0.6984257841636242,0.7927461139896373,0.43478260869565216,0.45652173913043476,2.090909090909091,0.8174603174603174,0.8332189557637021
10125,5387011688,0,30158,448,6,4,18,87,27701,38936,507,18,31,6,102,37471,0.7745531128004931,0.883629191321499,0.3333333333333333,0.12903225806451613,3.0,0.8529411764705882,0.7392650316244562
10126,5387032345,0,46582,593,19,30,33,130,68755,57198,584,33,54,19,187,78480,0.8143991048638064,1.0154109589041096,0.5757575757575758,0.5555555555555556,1.736842105263158,0.6951871657754011,0.8760830784913354
10127,5387226892,0,21415,288,6,5,19,31,28114,34604,376,19,17,6,49,32909,0.6188590914345162,0.7659574468085106,0.3157894736842105,0.29411764705882354,3.1666666666666665,0.6326530612244898,0.8542951776109878
10128,5387238326,0,61523,723,29,36,39,113,108973,61560,640,39,68,29,144,139019,0.9993989603638727,1.1296875,0.7435897435897436,0.5294117647058824,1.3448275862068966,0.7847222222222222,0.7838712693948309
10129,5387242522,0,10004,162,2,2,12,7,13200,18259,237,14,13,1,19,27385,0.5478941891669862,0.6835443037974683,0.14285714285714285,0.15384615384615385,12.0,0.3684210526315789,0.48201570202665694
10130,5387255149,0,66908,727,33,42,24,222,135835,69844,862,24,23,33,274,105699,0.957963461428326,0.8433874709976799,1.375,1.826086956521739,0.7272727272727273,0.8102189781021898,1.2851114958514271
10131,5387284066,0,21402,406,9,10,16,51,40536,25682,356,15,8,8,46,30149,0.8333463125924773,1.1404494382022472,0.6,1.25,2.0,1.108695652173913,1.3445222063750042
10132,5387285168,0,19248,155,7,22,21,57,29807,27914,201,18,21,13,52,34808,0.6895464641398581,0.7711442786069652,0.3888888888888889,1.0476190476190477,1.6153846153846154,1.0961538461538463,0.8563261319236957
10133,5387313912,0,24805,253,12,15,22,51,23996,34624,366,22,23,12,63,37795,0.7164105822550831,0.6912568306010929,0.5454545454545454,0.6521739130434783,1.8333333333333333,0.8095238095238095,0.6348987961370551
10134,5387356275,0,49754,689,20,36,32,117,63431,64195,633,32,51,20,213,65338,0.7750447854194252,1.0884676145339653,0.625,0.7058823529411765,1.6,0.5492957746478874,0.9708133092534207
10135,5387426468,0,14496,47,5,3,10,64,12580,18782,55,7,27,3,78,12964,0.7718027899052284,0.8545454545454545,0.7142857142857143,0.1111111111111111,3.3333333333333335,0.8205128205128205,0.9703795124961432
10136,5387441436,0,64091,961,14,32,15,236,64450,69737,917,15,30,14,240,71928,0.9190386738747006,1.0479825517993457,0.9333333333333333,1.0666666666666667,1.0714285714285714,0.9833333333333333,0.8960349238127016
10137,5387520332,0,50533,581,25,36,27,148,66141,55130,621,27,44,25,110,64468,0.9166152729911119,0.9355877616747182,0.9259259259259259,0.8181818181818182,1.08,1.3454545454545455,1.0259508593410684
10138,5387713211,0,44012,532,18,24,28,108,47863,54819,565,28,49,18,140,81798,0.802860322151079,0.9415929203539823,0.6428571428571429,0.4897959183673469,1.5555555555555556,0.7714285714285715,0.5851365559060123
10139,5387719617,0,37433,505,15,19,19,127,34476,45582,542,19,37,15,123,51457,0.821223289895134,0.9317343173431735,0.7894736842105263,0.5135135135135135,1.2666666666666666,1.032520325203252,0.6699963075966341
10140,5387722503,0,74702,931,31,51,36,250,135958,78882,865,35,62,31,217,103785,0.947009457163865,1.0763005780346822,0.8857142857142857,0.8225806451612904,1.1612903225806452,1.152073732718894,1.3099966276436865
10141,5387724826,0,36543,486,11,15,21,94,40044,43828,554,21,31,11,112,55608,0.8337820571324268,0.8772563176895307,0.5238095238095238,0.4838709677419355,1.9090909090909092,0.8392857142857143,0.720112214069918
10142,5387735842,0,23434,210,12,19,12,83,29629,25377,225,12,22,13,94,38111,0.9234346061394176,0.9333333333333333,1.0,0.8636363636363636,0.9230769230769231,0.8829787234042553,0.7774395843719661
10143,5387748662,0,40610,521,18,18,35,75,49884,47835,498,35,41,18,87,61752,0.8489599665516881,1.0461847389558232,0.5142857142857142,0.43902439024390244,1.9444444444444444,0.8620689655172413,0.8078118927322192
10144,5387756779,0,22344,368,6,5,17,34,23023,30514,362,17,20,6,58,31255,0.7322540473225405,1.0165745856353592,0.35294117647058826,0.25,2.8333333333333335,0.5862068965517241,0.7366181410974244
10145,5387757459,0,43823,490,18,32,44,88,70253,56682,543,44,68,18,107,77808,0.7731378568152147,0.9023941068139963,0.4090909090909091,0.47058823529411764,2.4444444444444446,0.822429906542056,0.9029020152169442
10146,5387777861,0,19808,185,5,3,22,34,16904,31723,298,22,31,5,45,25789,0.624405005831731,0.6208053691275168,0.22727272727272727,0.0967741935483871,4.4,0.7555555555555555,0.6554732637946411
10147,5387823108,0,45422,591,19,22,22,148,54071,54645,609,22,51,19,180,79608,0.8312196907310825,0.9704433497536946,0.8636363636363636,0.43137254901960786,1.1578947368421053,0.8222222222222222,0.6792156567179178
10148,5387869860,0,36867,479,12,11,30,86,45616,50885,573,30,39,12,111,60209,0.7245160656382038,0.8359511343804538,0.4,0.28205128205128205,2.5,0.7747747747747747,0.7576275972030759
10149,5388149682,0,65560,699,29,63,27,203,103690,64725,720,27,56,29,195,101029,1.0129007338740827,0.9708333333333333,1.0740740740740742,1.125,0.9310344827586207,1.041025641025641,1.026338971978343
10150,5388306439,0,74443,712,40,70,48,190,148841,79889,780,48,49,40,192,193912,0.9318304147003968,0.9128205128205128,0.8333333333333334,1.4285714285714286,1.2,0.9895833333333334,0.7675698254878501
10151,5388309139,0,56796,632,28,38,43,164,90290,68497,581,43,51,28,168,106141,0.8291750003649795,1.0877796901893289,0.6511627906976745,0.7450980392156863,1.5357142857142858,0.9761904761904762,0.8506609133134228
10152,5388345958,0,32044,446,11,14,20,95,35170,41312,461,20,33,11,98,39573,0.7756584043377227,0.9674620390455532,0.55,0.42424242424242425,1.8181818181818181,0.9693877551020408,0.8887372703611048
10153,5388363691,0,47226,601,17,18,32,156,59185,55970,586,32,43,17,154,80892,0.8437734500625335,1.0255972696245734,0.53125,0.4186046511627907,1.8823529411764706,1.0129870129870129,0.7316545517480096
10154,5388431306,0,65717,594,44,39,44,167,124657,71236,675,43,63,44,155,139210,0.9225251277443989,0.88,1.0232558139534884,0.6190476190476191,1.0,1.0774193548387097,0.8954600962574528
10155,5388481490,0,40905,577,13,13,26,136,43797,51135,577,26,47,13,160,61854,0.7999413317688472,1.0,0.5,0.2765957446808511,2.0,0.85,0.7080706179066835
10156,5388483542,0,30170,359,10,11,34,75,39411,40944,314,32,50,11,124,77203,0.7368601016021884,1.143312101910828,0.3125,0.22,3.090909090909091,0.6048387096774194,0.5104853438337889
10157,5388580078,0,10827,215,3,5,4,28,15907,12287,224,5,1,3,22,13561,0.8811752258484578,0.9598214285714286,0.6,5.0,1.3333333333333333,1.2727272727272727,1.172996091733648
10158,5388612279,0,25763,394,6,6,20,57,26147,32010,350,20,10,6,54,34617,0.8048422368009996,1.1257142857142857,0.3,0.6,3.3333333333333335,1.0555555555555556,0.7553225293930728
10159,5388645309,0,68380,697,37,63,38,207,123104,72832,751,38,72,37,229,172760,0.9388730228471002,0.9280958721704394,0.9736842105263158,0.875,1.027027027027027,0.9039301310043668,0.7125723547117389
10160,5388722232,0,46685,548,23,32,38,93,67927,59454,621,38,44,23,146,93948,0.7852289164732398,0.8824476650563607,0.6052631578947368,0.7272727272727273,1.6521739130434783,0.636986301369863,0.7230276323072338
10161,5388766071,0,54381,635,25,38,37,147,64622,62588,667,37,51,25,184,75611,0.8688726273407043,0.952023988005997,0.6756756756756757,0.7450980392156863,1.48,0.7989130434782609,0.8546640039147743
10162,5388774772,0,12538,235,3,1,8,12,11504,21309,384,9,4,2,15,16748,0.5883898822093951,0.6119791666666666,0.3333333333333333,0.25,4.0,0.8,0.6868879866252687
10163,5388805191,0,29721,584,11,9,11,57,37843,32142,468,18,19,7,57,44774,0.9246779914131044,1.2478632478632479,0.6111111111111112,0.47368421052631576,1.5714285714285714,1.0,0.8452003394827355
10164,5388807207,0,71445,637,44,63,54,195,117607,76771,705,54,94,44,135,150788,0.9306248453191961,0.9035460992907801,0.8148148148148148,0.6702127659574468,1.2272727272727273,1.4444444444444444,0.7799493328381569
10165,5388833812,0,49721,657,19,41,36,126,82672,67399,630,36,63,19,203,93425,0.7377112420065579,1.042857142857143,0.5277777777777778,0.6507936507936508,1.894736842105263,0.6206896551724138,0.884902328070645
10166,5388859861,0,19528,76,10,15,19,92,25133,20766,34,9,36,10,99,32458,0.9403833188866416,2.235294117647059,1.1111111111111112,0.4166666666666667,1.9,0.9292929292929293,0.7743237414504899
10167,5388870722,0,26755,349,7,7,14,55,19315,32901,385,14,16,7,52,27608,0.8131971672593539,0.9064935064935065,0.5,0.4375,2.0,1.0576923076923077,0.6996160533178789
10168,5388891027,0,42364,540,18,24,22,105,55523,46026,565,22,34,18,132,56984,0.920436275148829,0.9557522123893806,0.8181818181818182,0.7058823529411765,1.2222222222222223,0.7954545454545454,0.9743612242032851
